# STN;YYYYMMDD;RH
240;20220419;0
240;20220420;0
240;20220421;0
240;20220422;0
240;20220423;0
240;20220424;0
240;20220425;20
240;20220426;-1
240;20220427;0
240;20220428;0
240;20220429;0
240;20220430;-1
240;20220501;0
240;20220502;0
240;20220503;-1
240;20220504;0
240;20220505;0
240;20220506;0
240;20220507;1
240;20220508;0
240;20220509;0
240;20220510;-1
240;20220511;31
240;20220512;0
240;20220513;0
240;20220514;0
240;20220515;0
240;20220516;27
240;20220517;2
240;20220518;0
240;20220519;74
240;20220520;125
240;20220521;0
240;20220522;0
240;20220523;132
240;20220524;17
240;20220525;2
240;20220526;11
240;20220527;4
240;20220528;6
240;20220529;11
240;20220530;8
240;20220531;62
240;20220601;3
240;20220602;0
240;20220603;0
240;20220604;-1
240;20220605;222
240;20220606;44
240;20220607;-1
240;20220608;39
240;20220609;0
240;20220610;-1
240;20220611;0
240;20220612;0
240;20220613;0
240;20220614;0
240;20220615;0
240;20220616;0
240;20220617;0
240;20220618;0
240;20220619;23
240;20220620;0
240;20220621;0
240;20220622;0
240;20220623;-1
240;20220624;231
240;20220625;70
240;20220626;-1
240;20220627;21
240;20220628;0
240;20220629;0
240;20220630;108
240;20220701;61
240;20220702;-1
240;20220703;0
240;20220704;0
240;20220705;0
240;20220706;-1
240;20220707;2
240;20220708;0
240;20220709;0
240;20220710;0
240;20220711;0
240;20220712;4
240;20220713;0
240;20220714;0
240;20220715;0
240;20220716;5
240;20220717;0
240;20220718;0
240;20220719;0
240;20220720;1
240;20220721;117
240;20220722;-1
240;20220723;0
240;20220724;0
240;20220725;-1
240;20220726;125
240;20220727;2
240;20220728;0
240;20220729;0
240;20220730;-1
240;20220731;40
240;20220801;1
240;20220802;0
240;20220803;0
240;20220804;0
240;20220805;0
240;20220806;0
240;20220807;0
240;20220808;0
240;20220809;0
240;20220810;0
240;20220811;0
240;20220812;0
240;20220813;0
240;20220814;0
240;20220815;13
240;20220816;0
240;20220817;425
240;20220818;5
240;20220819;-1
240;20220820;-1
240;20220821;0
240;20220822;0
240;20220823;0
240;20220824;0
240;20220825;0
240;20220826;0
240;20220827;0
240;20220828;0
240;20220829;0
240;20220830;0
240;20220831;0
240;20220901;0
240;20220902;0
240;20220903;0
240;20220904;0
240;20220905;34
240;20220906;125
240;20220907;49
240;20220908;57
240;20220909;98
240;20220910;63
240;20220911;0
240;20220912;-1
240;20220913;-1
240;20220914;-1
240;20220915;62
240;20220916;115
240;20220917;195
240;20220918;180
240;20220919;23
240;20220920;0
240;20220921;0
240;20220922;0
240;20220923;92
240;20220924;38
240;20220925;13
240;20220926;167
240;20220927;138
240;20220928;21
240;20220929;0
240;20220930;112
240;20221001;70
240;20221002;4
240;20221003;0
240;20221004;0
240;20221005;18
240;20221006;0
240;20221007;17
240;20221008;9
240;20221009;0
240;20221010;14
240;20221011;0
240;20221012;-1
240;20221013;113
240;20221014;59
240;20221015;11
240;20221016;6
240;20221017;46
240;20221018;0
240;20221019;0
240;20221020;30
240;20221021;-1
240;20221022;0
240;20221023;68
240;20221024;16
240;20221025;83
240;20221026;0
240;20221027;1
240;20221028;0
240;20221029;0
240;20221030;-1
240;20221031;2
240;20221101;14
240;20221102;62
240;20221103;70
240;20221104;76
240;20221105;-1
240;20221106;169
240;20221107;51
240;20221108;31
240;20221109;21
240;20221110;0
240;20221111;0
240;20221112;0
240;20221113;0
240;20221114;0
240;20221115;56
240;20221116;48
240;20221117;162
240;20221118;29
240;20221119;0
240;20221120;89
240;20221121;38
240;20221122;2
240;20221123;16
240;20221124;10
240;20221125;34
240;20221126;0
240;20221127;102
240;20221128;15
240;20221129;0
240;20221130;1
240;20221201;0
240;20221202;0
240;20221203;0
240;20221204;-1
240;20221205;3
240;20221206;33
240;20221207;23
240;20221208;91
240;20221209;1
240;20221210;-1
240;20221211;-1
240;20221212;0
240;20221213;0
240;20221214;1
240;20221215;26
240;20221216;0
240;20221217;0
240;20221218;23
240;20221219;53
240;20221220;28
240;20221221;11
240;20221222;37
240;20221223;109
240;20221224;2
240;20221225;32
240;20221226;4
240;20221227;5
240;20221228;46
240;20221229;20
240;20221230;27
240;20221231;185
240;20230101;57
240;20230102;34
240;20230103;19
240;20230104;105
240;20230105;9
240;20230106;25
240;20230107;13
240;20230108;27
240;20230109;29
240;20230110;85
240;20230111;41
240;20230112;180
240;20230113;4
240;20230114;173
240;20230115;58
240;20230116;174
240;20230117;2
240;20230118;28
240;20230119;45
240;20230120;67
240;20230121;0
240;20230122;0
240;20230123;-1
240;20230124;0
240;20230125;22
240;20230126;11
240;20230127;0
240;20230128;-1
240;20230129;1
240;20230130;12
240;20230131;-1
240;20230201;-1
240;20230202;24
240;20230203;-1
240;20230204;1
240;20230205;16
240;20230206;0
240;20230207;0
240;20230208;0
240;20230209;0
240;20230210;-1
240;20230211;0
240;20230212;0
240;20230213;0
240;20230214;0
240;20230215;0
240;20230216;39
240;20230217;2
240;20230218;11
240;20230219;10
240;20230220;0
240;20230221;-1
240;20230222;20
240;20230223;3
240;20230224;44
240;20230225;2
240;20230226;0
240;20230227;0
240;20230228;16
240;20230301;0
240;20230302;0
240;20230303;0
240;20230304;6
240;20230305;15
240;20230306;48
240;20230307;34
240;20230308;10
240;20230309;159
240;20230310;151
240;20230311;0
240;20230312;13
240;20230313;27
240;20230314;67
240;20230315;-1
240;20230316;4
240;20230317;-1
240;20230318;36
240;20230319;-1
240;20230320;55
240;20230321;26
240;20230322;52
240;20230323;75
240;20230324;20
240;20230325;66
240;20230326;-1
240;20230327;13
240;20230328;3
240;20230329;-1
240;20230330;-1
240;20230331;134
240;20230401;37
240;20230402;0
240;20230403;0
240;20230404;0
240;20230405;0
240;20230406;59
240;20230407;-1
240;20230408;0
240;20230409;0
240;20230410;115
240;20230411;8
240;20230412;73
240;20230413;17
240;20230414;3
240;20230415;1
240;20230416;1
240;20230417;0
240;20230418;-1
240;20230419;0
240;20230420;10
240;20230421;50
240;20230422;35
240;20230423;113
240;20230424;129
240;20230425;1
240;20230426;-1
240;20230427;0
240;20230428;8
240;20230429;0
240;20230430;0
240;20230501;4
240;20230502;0
240;20230503;0
240;20230504;0
240;20230505;107
240;20230506;34
240;20230507;10
240;20230508;0
240;20230509;163
240;20230510;0
240;20230511;29
240;20230512;27
240;20230513;0
240;20230514;0
240;20230515;3
240;20230516;0
240;20230517;0
240;20230518;0
240;20230519;0
240;20230520;0
240;20230521;0
240;20230522;0
240;20230523;0
240;20230524;0
240;20230525;0
240;20230526;0
240;20230527;0
240;20230528;0
240;20230529;0
240;20230530;0
240;20230531;0
240;20230601;0
240;20230602;0
240;20230603;0
240;20230604;0
240;20230605;0
240;20230606;0
240;20230607;0
240;20230608;0
240;20230609;0
240;20230610;0
240;20230611;0
240;20230612;0
240;20230613;0
240;20230614;0
240;20230615;0
240;20230616;0
240;20230617;-1
240;20230618;-1
240;20230619;16
240;20230620;170
240;20230621;0
240;20230622;-1
240;20230623;0
240;20230624;0
240;20230625;0
240;20230626;-1
240;20230627;15
240;20230628;28
240;20230629;2
240;20230630;-1
240;20230701;55
240;20230702;0
240;20230703;53
240;20230704;22
240;20230705;266
240;20230706;0
240;20230707;0
240;20230708;0
240;20230709;92
240;20230710;0
240;20230711;7
240;20230712;65
240;20230713;0
240;20230714;-1
240;20230715;17
240;20230716;3
240;20230717;2
240;20230718;-1
240;20230719;3
240;20230720;0
240;20230721;-1
240;20230722;25
240;20230723;18
240;20230724;-1
240;20230725;1
240;20230726;17
240;20230727;148
240;20230728;-1
240;20230729;8
240;20230730;49
240;20230731;168
240;20230801;38
240;20230802;151
240;20230803;13
240;20230804;15
240;20230805;115
240;20230806;325
240;20230807;19
240;20230808;2
240;20230809;0
240;20230810;0
240;20230811;-1
240;20230812;103
240;20230813;1
240;20230814;0
240;20230815;-1
240;20230816;0
240;20230817;-1
240;20230818;0
240;20230819;-1
240;20230820;0
240;20230821;0
240;20230822;0
240;20230823;0
240;20230824;8
240;20230825;0
240;20230826;57
240;20230827;63
240;20230828;-1
240;20230829;3
240;20230830;44
240;20230831;60
240;20230901;46
240;20230902;2
240;20230903;0
240;20230904;0
240;20230905;0
240;20230906;0
240;20230907;0
240;20230908;0
240;20230909;0
240;20230910;0
240;20230911;19
240;20230912;-1
240;20230913;21
240;20230914;0
240;20230915;0
240;20230916;4
240;20230917;5
240;20230918;160
240;20230919;26
240;20230920;0
240;20230921;149
240;20230922;59
240;20230923;127
240;20230924;0
240;20230925;0
240;20230926;0
240;20230927;0
240;20230928;-1
240;20230929;21
240;20230930;0
240;20231001;0
240;20231002;0
240;20231003;21
240;20231004;-1
240;20231005;-1
240;20231006;0
240;20231007;0
240;20231008;0
240;20231009;-1
240;20231010;0
240;20231011;25
240;20231012;131
240;20231013;143
240;20231014;55
240;20231015;72
240;20231016;4
240;20231017;0
240;20231018;124
240;20231019;16
240;20231020;166
240;20231021;96
240;20231022;56
240;20231023;50
240;20231024;63
240;20231025;67
240;20231026;-1
240;20231027;100
240;20231028;57
240;20231029;91
240;20231030;107
240;20231031;195
240;20231101;8
242;20201101;     
242;20201102;     
242;20201103;     
242;20201104;     
242;20201105;     
242;20201106;     
242;20201107;     
242;20201108;     
242;20201109;     
242;20201110;     
242;20201111;     
242;20201112;     
242;20201113;     
242;20201114;     
242;20201115;     
242;20201116;     
242;20201117;     
242;20201118;     
242;20201119;     
242;20201120;     
242;20201121;     
242;20201122;     
242;20201123;     
242;20201124;     
242;20201125;     
242;20201126;     
242;20201127;     
242;20201128;     
242;20201129;     
242;20201130;     
242;20201201;     
242;20201202;     
242;20201203;     
242;20201204;     
242;20201205;     
242;20201206;     
242;20201207;     
242;20201208;     
242;20201209;     
242;20201210;     
242;20201211;     
242;20201212;     
242;20201213;     
242;20201214;     
242;20201215;     
242;20201216;     
242;20201217;     
242;20201218;     
242;20201219;     
242;20201220;     
242;20201221;     
242;20201222;     
242;20201223;     
242;20201224;     
242;20201225;     
242;20201226;     
242;20201227;     
242;20201228;     
242;20201229;     
242;20201230;     
242;20201231;     
242;20210101;     
242;20210102;     
242;20210103;     
242;20210104;     
242;20210105;     
242;20210106;     
242;20210107;     
242;20210108;     
242;20210109;     
242;20210110;     
242;20210111;     
242;20210112;     
242;20210113;     
242;20210114;     
242;20210115;     
242;20210116;     
242;20210117;     
242;20210118;     
242;20210119;     
242;20210120;     
242;20210121;     
242;20210122;     
242;20210123;     
242;20210124;     
242;20210125;     
242;20210126;     
242;20210127;     
242;20210128;     
242;20210129;     
242;20210130;     
242;20210131;     
242;20210201;     
242;20210202;     
242;20210203;     
242;20210204;     
242;20210205;     
242;20210206;     
242;20210207;     
242;20210208;     
242;20210209;     
242;20210210;     
242;20210211;     
242;20210212;     
242;20210213;     
242;20210214;     
242;20210215;     
242;20210216;     
242;20210217;     
242;20210218;     
242;20210219;     
242;20210220;     
242;20210221;     
242;20210222;     
242;20210223;     
242;20210224;     
242;20210225;     
242;20210226;     
242;20210227;     
242;20210228;     
242;20210301;     
242;20210302;     
242;20210303;     
242;20210304;     
242;20210305;     
242;20210306;     
242;20210307;     
242;20210308;     
242;20210309;     
242;20210310;     
242;20210311;     
242;20210312;     
242;20210313;     
242;20210314;     
242;20210315;     
242;20210316;     
242;20210317;     
242;20210318;     
242;20210319;     
242;20210320;     
242;20210321;     
242;20210322;     
242;20210323;     
242;20210324;     
242;20210325;     
242;20210326;     
242;20210327;     
242;20210328;     
242;20210329;     
242;20210330;     
242;20210331;     
242;20210401;     
242;20210402;     
242;20210403;     
242;20210404;     
242;20210405;     
242;20210406;     
242;20210407;     
242;20210408;     
242;20210409;     
242;20210410;     
242;20210411;     
242;20210412;     
242;20210413;     
242;20210414;     
242;20210415;     
242;20210416;     
242;20210417;     
242;20210418;     
242;20210419;     
242;20210420;     
242;20210421;     
242;20210422;     
242;20210423;     
242;20210424;     
242;20210425;     
242;20210426;     
242;20210427;     
242;20210428;     
242;20210429;     
242;20210430;     
242;20210501;     
242;20210502;     
242;20210503;     
242;20210504;     
242;20210505;     
242;20210506;     
242;20210507;     
242;20210508;     
242;20210509;     
242;20210510;     
242;20210511;     
242;20210512;     
242;20210513;     
242;20210514;     
242;20210515;     
242;20210516;     
242;20210517;     
242;20210518;     
242;20210519;     
242;20210520;     
242;20210521;     
242;20210522;     
242;20210523;     
242;20210524;     
242;20210525;     
242;20210526;     
242;20210527;     
242;20210528;     
242;20210529;     
242;20210530;     
242;20210531;     
242;20210601;     
242;20210602;     
242;20210603;     
242;20210604;     
242;20210605;     
242;20210606;     
242;20210607;     
242;20210608;     
242;20210609;     
242;20210610;     
242;20210611;     
242;20210612;     
242;20210613;     
242;20210614;     
242;20210615;     
242;20210616;     
242;20210617;     
242;20210618;     
242;20210619;     
242;20210620;     
242;20210621;     
242;20210622;     
242;20210623;     
242;20210624;     
242;20210625;     
242;20210626;     
242;20210627;     
242;20210628;     
242;20210629;     
242;20210630;     
242;20210701;     
242;20210702;     
242;20210703;     
242;20210704;     
242;20210705;     
242;20210706;     
242;20210707;     
242;20210708;     
242;20210709;     
242;20210710;     
242;20210711;     
242;20210712;     
242;20210713;     
242;20210714;     
242;20210715;     
242;20210716;     
242;20210717;     
242;20210718;     
242;20210719;     
242;20210720;     
242;20210721;     
242;20210722;     
242;20210723;     
242;20210724;     
242;20210725;     
242;20210726;     
242;20210727;     
242;20210728;     
242;20210729;     
242;20210730;     
242;20210731;     
242;20210801;     
242;20210802;     
242;20210803;     
242;20210804;     
242;20210805;     
242;20210806;     
242;20210807;     
242;20210808;     
242;20210809;     
242;20210810;     
242;20210811;     
242;20210812;     
242;20210813;     
242;20210814;     
242;20210815;     
242;20210816;     
242;20210817;     
242;20210818;     
242;20210819;     
242;20210820;     
242;20210821;     
242;20210822;     
242;20210823;     
242;20210824;     
242;20210825;     
242;20210826;     
242;20210827;     
242;20210828;     
242;20210829;     
242;20210830;     
242;20210831;     
242;20210901;     
242;20210902;     
242;20210903;     
242;20210904;     
242;20210905;     
242;20210906;     
242;20210907;     
242;20210908;     
242;20210909;     
242;20210910;     
242;20210911;     
242;20210912;     
242;20210913;     
242;20210914;     
242;20210915;     
242;20210916;     
242;20210917;     
242;20210918;     
242;20210919;     
242;20210920;     
242;20210921;     
242;20210922;     
242;20210923;     
242;20210924;     
242;20210925;     
242;20210926;     
242;20210927;     
242;20210928;     
242;20210929;     
242;20210930;     
242;20211001;     
242;20211002;     
242;20211003;     
242;20211004;     
242;20211005;     
242;20211006;     
242;20211007;     
242;20211008;     
242;20211009;     
242;20211010;     
242;20211011;     
242;20211012;     
242;20211013;     
242;20211014;     
242;20211015;     
242;20211016;     
242;20211017;     
242;20211018;     
242;20211019;     
242;20211020;     
242;20211021;     
242;20211022;     
242;20211023;     
242;20211024;     
242;20211025;     
242;20211026;     
242;20211027;     
242;20211028;     
242;20211029;     
242;20211030;     
242;20211031;     
242;20211101;     
242;20211102;     
242;20211103;     
242;20211104;     
242;20211105;     
242;20211106;     
242;20211107;     
242;20211108;     
242;20211109;     
242;20211110;     
242;20211111;     
242;20211112;     
242;20211113;     
242;20211114;     
242;20211115;     
242;20211116;     
242;20211117;     
242;20211118;     
242;20211119;     
242;20211120;     
242;20211121;     
242;20211122;     
242;20211123;     
242;20211124;     
242;20211125;     
242;20211126;     
242;20211127;     
242;20211128;     
242;20211129;     
242;20211130;     
242;20211201;     
242;20211202;     
242;20211203;     
242;20211204;     
242;20211205;     
242;20211206;     
242;20211207;     
242;20211208;     
242;20211209;     
242;20211210;     
242;20211211;     
242;20211212;     
242;20211213;     
242;20211214;     
242;20211215;     
242;20211216;     
242;20211217;     
242;20211218;     
242;20211219;     
242;20211220;     
242;20211221;     
242;20211222;     
242;20211223;     
242;20211224;     
242;20211225;     
242;20211226;     
242;20211227;     
242;20211228;     
242;20211229;     
242;20211230;     
242;20211231;     
242;20220101;     
242;20220102;     
242;20220103;     
242;20220104;     
242;20220105;     
242;20220106;     
242;20220107;     
242;20220108;     
242;20220109;     
242;20220110;     
242;20220111;     
242;20220112;     
242;20220113;     
242;20220114;     
242;20220115;     
242;20220116;     
242;20220117;     
242;20220118;     
242;20220119;     
242;20220120;     
242;20220121;     
242;20220122;     
242;20220123;     
242;20220124;     
242;20220125;     
242;20220126;     
242;20220127;     
242;20220128;     
242;20220129;     
242;20220130;     
242;20220131;     
242;20220201;     
242;20220202;     
242;20220203;     
242;20220204;     
242;20220205;     
242;20220206;     
242;20220207;     
242;20220208;     
242;20220209;     
242;20220210;     
242;20220211;     
242;20220212;     
242;20220213;     
242;20220214;     
242;20220215;     
242;20220216;     
242;20220217;     
242;20220218;     
242;20220219;     
242;20220220;     
242;20220221;     
242;20220222;     
242;20220223;     
